1.8089 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
61.7633 	EXP 	Fixation1: autoDraw = True
61.7809 	EXP 	Fixation1: autoDraw = True
61.7967 	EXP 	Fixation1: autoDraw = True
61.8134 	EXP 	Fixation1: autoDraw = True
61.8301 	EXP 	Fixation1: autoDraw = True
61.8468 	EXP 	Fixation1: autoDraw = True
61.8635 	EXP 	Fixation1: autoDraw = True
61.8801 	EXP 	Fixation1: autoDraw = True
61.8968 	EXP 	Fixation1: autoDraw = True
61.9135 	EXP 	Fixation1: autoDraw = True
61.9302 	EXP 	Fixation1: autoDraw = True
61.9468 	EXP 	Fixation1: autoDraw = True
61.9635 	EXP 	Fixation1: autoDraw = True
61.9803 	EXP 	Fixation1: autoDraw = True
61.9969 	EXP 	Fixation1: autoDraw = True
62.0128 	EXP 	Fixation1: autoDraw = True
62.0294 	EXP 	Fixation1: autoDraw = True
62.0461 	EXP 	Fixation1: autoDraw = True
62.0628 	EXP 	Fixation1: autoDraw = True
62.0795 	EXP 	Fixation1: autoDraw = True
62.0961 	EXP 	Fixation1: autoDraw = True
62.1129 	EXP 	Fixation1: autoDraw = True
62.1295 	EXP 	Fixation1: autoDraw = True
62.1462 	EXP 	Fixation1: autoDraw = True
62.1638 	EXP 	Fixation1: autoDraw = True
62.1803 	EXP 	Fixation1: autoDraw = True
62.1971 	EXP 	Fixation1: autoDraw = True
62.2136 	EXP 	Fixation1: autoDraw = True
62.2304 	EXP 	Fixation1: autoDraw = True
62.2518 	EXP 	graphic_img: autoDraw = True
62.2518 	EXP 	Fixation1: autoDraw = True
62.2638 	EXP 	Fixation1: autoDraw = False
62.2638 	EXP 	Fixation1: autoDraw = True
62.2805 	EXP 	Fixation1: autoDraw = True
62.2971 	EXP 	Fixation1: autoDraw = True
62.3138 	EXP 	Fixation1: autoDraw = True
62.3304 	EXP 	Fixation1: autoDraw = True
62.3472 	EXP 	Fixation1: autoDraw = True
62.3638 	EXP 	Fixation1: autoDraw = True
62.3814 	EXP 	Fixation1: autoDraw = True
62.3971 	EXP 	Fixation1: autoDraw = True
62.4138 	EXP 	Fixation1: autoDraw = True
62.4305 	EXP 	Fixation1: autoDraw = True
62.4472 	EXP 	Fixation1: autoDraw = True
62.4639 	EXP 	Fixation1: autoDraw = True
62.4806 	EXP 	Fixation1: autoDraw = True
62.4972 	EXP 	Fixation1: autoDraw = True
62.5139 	EXP 	Fixation1: autoDraw = True
62.5307 	EXP 	Fixation1: autoDraw = True
62.5474 	EXP 	Fixation1: autoDraw = True
62.5640 	EXP 	Fixation1: autoDraw = True
62.5807 	EXP 	Fixation1: autoDraw = True
62.5974 	EXP 	Fixation1: autoDraw = True
62.6140 	EXP 	Fixation1: autoDraw = True
62.6308 	EXP 	Fixation1: autoDraw = True
62.6475 	EXP 	Fixation1: autoDraw = True
62.6641 	EXP 	Fixation1: autoDraw = True
62.6807 	EXP 	Fixation1: autoDraw = True
62.6983 	EXP 	Fixation1: autoDraw = True
62.7143 	EXP 	Fixation1: autoDraw = True
62.7308 	EXP 	Fixation1: autoDraw = True
62.7467 	EXP 	Fixation1: autoDraw = True
62.7635 	EXP 	Fixation1: autoDraw = True
62.7801 	EXP 	Fixation1: autoDraw = True
62.7968 	EXP 	Fixation1: autoDraw = True
62.8136 	EXP 	Fixation1: autoDraw = True
62.8302 	EXP 	Fixation1: autoDraw = True
62.8469 	EXP 	Fixation1: autoDraw = True
62.8635 	EXP 	Fixation1: autoDraw = True
62.8803 	EXP 	Fixation1: autoDraw = True
62.8969 	EXP 	Fixation1: autoDraw = True
62.9135 	EXP 	Fixation1: autoDraw = True
62.9310 	EXP 	Fixation1: autoDraw = True
62.9478 	EXP 	Fixation1: autoDraw = True
62.9643 	EXP 	Fixation1: autoDraw = True
62.9686 	DATA 	Keypress: 1
62.9814 	EXP 	Fixation1: autoDraw = True
62.9982 	EXP 	Fixation1: autoDraw = True
63.0149 	EXP 	Fixation1: autoDraw = True
63.0314 	EXP 	Fixation1: autoDraw = True
63.0481 	EXP 	Fixation1: autoDraw = True
63.0651 	EXP 	Fixation1: autoDraw = True
63.0816 	EXP 	Fixation1: autoDraw = True
63.0983 	EXP 	Fixation1: autoDraw = True
63.1150 	EXP 	Fixation1: autoDraw = True
63.1317 	EXP 	Fixation1: autoDraw = True
63.1483 	EXP 	Fixation1: autoDraw = True
63.1649 	EXP 	Fixation1: autoDraw = True
63.1817 	EXP 	Fixation1: autoDraw = True
63.1983 	EXP 	Fixation1: autoDraw = True
63.2150 	EXP 	Fixation1: autoDraw = True
63.2316 	EXP 	Fixation1: autoDraw = True
63.2483 	EXP 	Fixation1: autoDraw = True
63.2649 	EXP 	Fixation1: autoDraw = True
63.2817 	EXP 	Fixation1: autoDraw = True
63.2985 	EXP 	Fixation1: autoDraw = True
63.3152 	EXP 	Fixation1: autoDraw = True
63.3318 	EXP 	Fixation1: autoDraw = True
63.3484 	EXP 	Fixation1: autoDraw = True
63.3651 	EXP 	Fixation1: autoDraw = True
63.3818 	EXP 	Fixation1: autoDraw = True
63.3985 	EXP 	Fixation1: autoDraw = True
63.4143 	EXP 	Fixation1: autoDraw = True
63.4310 	EXP 	Fixation1: autoDraw = True
63.4477 	EXP 	Fixation1: autoDraw = True
63.4643 	EXP 	Fixation1: autoDraw = True
63.4808 	EXP 	Fixation1: autoDraw = True
63.4974 	EXP 	Fixation1: autoDraw = True
63.5141 	EXP 	Fixation1: autoDraw = True
63.5311 	EXP 	Fixation1: autoDraw = True
63.5483 	EXP 	Fixation1: autoDraw = True
63.5650 	EXP 	Fixation1: autoDraw = True
63.5816 	EXP 	Fixation1: autoDraw = True
63.5982 	EXP 	Fixation1: autoDraw = True
63.6150 	EXP 	Fixation1: autoDraw = True
63.6317 	EXP 	Fixation1: autoDraw = True
63.6483 	EXP 	Fixation1: autoDraw = True
63.6651 	EXP 	Fixation1: autoDraw = True
63.6817 	EXP 	Fixation1: autoDraw = True
63.6984 	EXP 	Fixation1: autoDraw = True
63.7150 	EXP 	Fixation1: autoDraw = True
63.7317 	EXP 	Fixation1: autoDraw = True
63.7485 	EXP 	Fixation1: autoDraw = True
63.7652 	EXP 	Fixation1: autoDraw = True
63.7817 	EXP 	Fixation1: autoDraw = True
63.7985 	EXP 	Fixation1: autoDraw = True
63.8152 	EXP 	Fixation1: autoDraw = True
63.8318 	EXP 	Fixation1: autoDraw = True
63.8491 	EXP 	Fixation1: autoDraw = True
63.8653 	EXP 	Fixation1: autoDraw = True
63.8818 	EXP 	Fixation1: autoDraw = True
63.8985 	EXP 	Fixation1: autoDraw = True
63.9152 	EXP 	Fixation1: autoDraw = True
63.9319 	EXP 	Fixation1: autoDraw = True
63.9486 	EXP 	Fixation1: autoDraw = True
63.9653 	EXP 	Fixation1: autoDraw = True
63.9819 	EXP 	Fixation1: autoDraw = True
63.9987 	EXP 	Fixation1: autoDraw = True
64.0146 	EXP 	Fixation1: autoDraw = True
64.0314 	EXP 	Fixation1: autoDraw = True
64.0479 	EXP 	Fixation1: autoDraw = True
64.0647 	EXP 	Fixation1: autoDraw = True
64.0813 	EXP 	Fixation1: autoDraw = True
64.0981 	EXP 	Fixation1: autoDraw = True
64.1148 	EXP 	Fixation1: autoDraw = True
64.1318 	EXP 	Fixation1: autoDraw = True
64.1486 	EXP 	Fixation1: autoDraw = True
64.1654 	EXP 	Fixation1: autoDraw = True
64.1822 	EXP 	Fixation1: autoDraw = True
64.1987 	EXP 	Fixation1: autoDraw = True
64.2154 	EXP 	Fixation1: autoDraw = True
64.2322 	EXP 	Fixation1: autoDraw = True
64.2488 	EXP 	Fixation1: autoDraw = True
64.2655 	EXP 	Fixation1: autoDraw = True
64.2822 	EXP 	Fixation1: autoDraw = True
64.2990 	EXP 	Fixation1: autoDraw = True
64.3156 	EXP 	Fixation1: autoDraw = True
64.3323 	EXP 	Fixation1: autoDraw = True
64.3490 	EXP 	Fixation1: autoDraw = True
64.3656 	EXP 	Fixation1: autoDraw = True
64.3823 	EXP 	Fixation1: autoDraw = True
64.3990 	EXP 	Fixation1: autoDraw = True
64.4157 	EXP 	Fixation1: autoDraw = True
64.4323 	EXP 	Fixation1: autoDraw = True
64.4495 	EXP 	Fixation1: autoDraw = True
64.4657 	EXP 	Fixation1: autoDraw = True
64.4824 	EXP 	Fixation1: autoDraw = True
64.4990 	EXP 	Fixation1: autoDraw = True
64.5157 	EXP 	Fixation1: autoDraw = True
64.5325 	EXP 	Fixation1: autoDraw = True
64.5492 	EXP 	Fixation1: autoDraw = True
64.5658 	EXP 	Fixation1: autoDraw = True
64.5825 	EXP 	Fixation1: autoDraw = True
64.5992 	EXP 	Fixation1: autoDraw = True
64.6151 	EXP 	Fixation1: autoDraw = True
